bag_time_ns,bag_time_sec,header.stamp.sec,header.stamp.nanosec,header.frame_id,raw_count,voltage_mv,force_n
1780471467346516768,1780471467.346516848,1780471467,345872702,load_cell,5535,0.02573213572854292,7.283995660678643
1780471467356401332,1780471467.356401443,1780471467,355890680,load_cell,4658,0.02173213572854292,6.151715660678645
1780471467366491315,1780471467.366491318,1780471467,365854352,load_cell,6394,0.02973213572854292,8.416275660678645
1780471467376784316,1780471467.376784325,1780471467,376202365,load_cell,4399,0.02053213572854292,5.8120316606786435
1780471467386878939,1780471467.386878967,1780471467,385850212,load_cell,2228,0.01033213572854292,2.9247176606786436
1780471467396481183,1780471467.396481276,1780471467,395863134,load_cell,1482,0.006932135728542919,1.9622796606786448
1780471467406112101,1780471467.406112194,1780471467,405836918,load_cell,854,0.00393213572854292,1.1130696606786437
1780471467416593977,1780471467.416594028,1780471467,415885907,load_cell,989,0.0046321357285429195,1.3112186606786427
1780471467426480908,1780471467.426481009,1780471467,425856299,load_cell,-9266,-0.04316786427145708,-12.219527339321354
1780471467436297308,1780471467.436297417,1780471467,435857701,load_cell,1533,0.007132135728542922,2.0188936606786445
1780471467447005788,1780471467.447005749,1780471467,445846462,load_cell,-11982,-0.05576786427145708,-15.786209339321355
1780471467456901904,1780471467.456901789,1780471467,456554526,load_cell,965,0.00453213572854292,1.2829116606786446
1780471467466402063,1780471467.466402054,1780471467,465894324,load_cell,2867,0.013332135728542922,3.7739276606786465
1780471467476380072,1780471467.476380110,1780471467,475851115,load_cell,1615,0.007532135728542923,2.132121660678644
1780471467486369569,1780471467.486369610,1780471467,485854981,load_cell,1985,0.00923213572854292,2.6133406606786433
1780471467496957562,1780471467.496957541,1780471467,495865952,load_cell,3083,0.014332135728542921,4.056997660678645
1780471467506511484,1780471467.506511450,1780471467,505855449,load_cell,2321,0.01083213572854292,3.0662526606786447
1780471467516454899,1780471467.516454935,1780471467,515917526,load_cell,3389,0.01573213572854292,4.453295660678643
1780471467526391305,1780471467.526391268,1780471467,525864365,load_cell,4020,0.01873213572854292,5.3025056606786425
1780471467536607759,1780471467.536607742,1780471467,535873863,load_cell,3105,0.014432135728542921,4.085304660678643
1780471467546543013,1780471467.546543121,1780471467,545886018,load_cell,1571,0.0073321357285429205,2.0755076606786442
1780471467556522270,1780471467.556522369,1780471467,555866138,load_cell,826,0.003832135728542921,1.0847626606786438
1780471467566567450,1780471467.566567421,1780471467,565862388,load_cell,-72,-0.00036786427145707803,-0.10413133932135565
1780471467576454509,1780471467.576454401,1780471467,575878030,load_cell,-2838,-0.01316786427145708,-3.7274273393213555
1780471467587155405,1780471467.587155342,1780471467,585869704,load_cell,1356,0.00633213572854292,1.7924376606786439
1780471467596980285,1780471467.596980333,1780471467,595872802,load_cell,-7933,-0.03696786427145708,-10.464493339321356
1780471467606476252,1780471467.606476307,1780471467,605878876,load_cell,1658,0.0077321357285429215,2.1887356606786437
1780471467616413522,1780471467.616413593,1780471467,615871285,load_cell,-1151,-0.005367864271457079,-1.5194813393213558
1780471467626343112,1780471467.626343012,1780471467,625856654,load_cell,1471,0.00683213572854292,1.9339726606786432
1780471467636371075,1780471467.636371136,1780471467,635878825,load_cell,2525,0.011732135728542922,3.321015660678645
1780471467646432641,1780471467.646432638,1780471467,645870306,load_cell,2675,0.01243213572854292,3.5191646606786424
1780471467656204366,1780471467.656204462,1780471467,655863164,load_cell,3951,0.018432135728542923,5.217584660678645
1780471467666517401,1780471467.666517496,1780471467,665874614,load_cell,3647,0.01693213572854292,4.792979660678645
1780471467676306407,1780471467.676306486,1780471467,675866607,load_cell,4627,0.02153213572854292,6.095101660678646
1780471467686258846,1780471467.686258793,1780471467,685861289,load_cell,4249,0.01983213572854292,5.613882660678643
1780471467696763283,1780471467.696763277,1780471467,695867555,load_cell,3530,0.01643213572854292,4.651444660678644
1780471467706363927,1780471467.706363916,1780471467,705868093,load_cell,2253,0.010532135728542922,2.9813316606786433
1780471467716546555,1780471467.716546535,1780471467,715868182,load_cell,1707,0.00793213572854292,2.2453496606786434
1780471467726570998,1780471467.726571083,1780471467,725868272,load_cell,262,0.0012321357285429227,0.3487806606786439
1780471467736508684,1780471467.736508608,1780471467,735886891,load_cell,262,0.0012321357285429227,0.3487806606786439
1780471467746212790,1780471467.746212721,1780471467,745897317,load_cell,-4062,-0.018867864271457077,-5.340926339321355
1780471467756334455,1780471467.756334543,1780471467,755875902,load_cell,-4062,-0.018867864271457077,-5.340926339321355
1780471467766402100,1780471467.766402006,1780471467,765865047,load_cell,-649,-0.0030678642714570756,-0.8684203393213554
1780471467776354923,1780471467.776355028,1780471467,775868369,load_cell,-649,-0.0030678642714570756,-0.8684203393213554
1780471467786601778,1780471467.786601782,1780471467,785872811,load_cell,2649,0.012332135728542921,3.4908576606786443
1780471467796594572,1780471467.796594620,1780471467,795885125,load_cell,2649,0.012332135728542921,3.4908576606786443
1780471467806305782,1780471467.806305885,1780471467,805865470,load_cell,2632,0.012232135728542922,3.4625506606786463
1780471467816460760,1780471467.816460848,1780471467,815884473,load_cell,3201,0.014932135728542921,4.226839660678644
1780471467827203834,1780471467.827203751,1780471467,826133280,load_cell,3217,0.014932135728542921,4.226839660678644
1780471467836716889,1780471467.836716890,1780471467,835893485,load_cell,5033,0.02343213572854292,6.632934660678645
1780471467846269755,1780471467.846269846,1780471467,845874566,load_cell,5033,0.02343213572854292,6.632934660678645
1780471467856757071,1780471467.856757164,1780471467,855874783,load_cell,2263,0.010532135728542922,2.9813316606786433
1780471467866556542,1780471467.866556644,1780471467,865875801,load_cell,2263,0.010532135728542922,2.9813316606786433
1780471467876443473,1780471467.876443386,1780471467,875874035,load_cell,954,0.004432135728542921,1.254604660678643
1780471467886671960,1780471467.886672020,1780471467,885879693,load_cell,954,0.004432135728542921,1.254604660678643
1780471467896871356,1780471467.896871328,1780471467,895892487,load_cell,585,0.0027321357285429206,0.7733856606786436
1780471467906554853,1780471467.906554937,1780471467,905871520,load_cell,-1178,-0.005467864271457082,-1.5477883393213574
1780471467916392918,1780471467.916392803,1780471467,915898427,load_cell,59,0.0002321357285429218,0.06571066067864528
