bag_time_ns,bag_time_sec,version_h,version_l,bms_status,soc,current,cycle,bq_ntc,mcu_ntc,cell_vol
1780471619761399563,1780471619.761399508,1,4,1,17,-9690,62,"[44,43]","[37,42]","[3488,3360,32,32,3360,3360,3520,32,32,3424]"
1780471619781407258,1780471619.781407356,1,4,1,17,-9690,62,"[44,43]","[37,42]","[3488,3360,32,32,3360,3360,3520,32,32,3424]"
1780471619801770876,1780471619.801770926,1,4,1,17,-9690,62,"[44,43]","[37,42]","[3488,3360,32,32,3360,3360,3520,32,32,3424]"
1780471619821423127,1780471619.821423054,1,4,1,17,-9690,62,"[44,43]","[37,42]","[3488,3360,32,32,3360,3360,3520,32,32,3424]"
1780471619841453766,1780471619.841453791,1,4,1,17,-9690,62,"[44,43]","[37,42]","[3488,3360,32,32,3360,3360,3520,32,32,3424]"
1780471619861622526,1780471619.861622572,1,4,1,17,-9690,62,"[44,43]","[37,42]","[3488,3360,32,32,3360,3360,3520,32,32,3424]"
1780471619881605483,1780471619.881605387,1,4,1,17,-9690,62,"[44,43]","[37,42]","[3488,3360,32,32,3360,3360,3520,32,32,3424]"
1780471619901421775,1780471619.901421785,1,4,1,17,-9690,62,"[44,43]","[37,42]","[3488,3360,32,32,3360,3360,3520,32,32,3424]"
1780471619921486976,1780471619.921487093,1,4,1,17,-9690,62,"[44,43]","[37,42]","[3488,3360,32,32,3360,3360,3520,32,32,3424]"
1780471619941701434,1780471619.941701412,1,4,1,17,-9690,62,"[44,43]","[37,42]","[3488,3360,32,32,3360,3360,3520,32,32,3424]"
1780471619961701224,1780471619.961701155,1,4,1,17,-11866,62,"[44,43]","[37,42]","[3392,3424,32,32,3264,3360,3424,32,32,3456]"
1780471619981589264,1780471619.981589317,1,4,1,17,-11866,62,"[44,43]","[37,42]","[3392,3424,32,32,3264,3360,3424,32,32,3456]"
1780471620001450966,1780471620.001451015,1,4,1,17,-11866,62,"[44,43]","[37,42]","[3392,3424,32,32,3264,3360,3424,32,32,3456]"
1780471620021548298,1780471620.021548271,1,4,1,17,-11866,62,"[44,43]","[37,42]","[3392,3424,32,32,3264,3360,3424,32,32,3456]"
1780471620041427313,1780471620.041427374,1,4,1,17,-11866,62,"[44,43]","[37,42]","[3392,3424,32,32,3264,3360,3424,32,32,3456]"
1780471620061399806,1780471620.061399698,1,4,1,17,-11866,62,"[44,43]","[37,42]","[3392,3424,32,32,3264,3360,3424,32,32,3456]"
1780471620081362570,1780471620.081362486,1,4,1,17,-11866,62,"[44,43]","[37,42]","[3392,3424,32,32,3264,3360,3424,32,32,3456]"
1780471620101341847,1780471620.101341963,1,4,1,17,-11866,62,"[44,43]","[37,42]","[3392,3424,32,32,3264,3360,3424,32,32,3456]"
1780471620121447211,1780471620.121447325,1,4,1,17,-11866,62,"[44,43]","[37,42]","[3392,3424,32,32,3264,3360,3424,32,32,3456]"
1780471620141499356,1780471620.141499281,1,4,1,17,-11866,62,"[44,43]","[37,42]","[3392,3424,32,32,3264,3360,3424,32,32,3456]"
1780471620161499210,1780471620.161499262,1,4,1,17,-11866,62,"[44,43]","[37,42]","[3392,3424,32,32,3264,3360,3424,32,32,3456]"
1780471620181531610,1780471620.181531668,1,4,1,17,-11866,62,"[44,43]","[37,42]","[3392,3424,32,32,3264,3360,3424,32,32,3456]"
1780471620201601164,1780471620.201601267,1,4,1,17,-11866,62,"[44,43]","[37,42]","[3392,3424,32,32,3264,3360,3424,32,32,3456]"
1780471620221332427,1780471620.221332312,1,4,1,17,-10642,62,"[44,43]","[37,42]","[3360,3456,32,32,3200,3424,3488,32,32,3328]"
1780471620241512355,1780471620.241512299,1,4,1,17,-10642,62,"[44,43]","[37,42]","[3360,3456,32,32,3200,3424,3488,32,32,3328]"
1780471620261453454,1780471620.261453390,1,4,1,17,-10642,62,"[44,43]","[37,42]","[3360,3456,32,32,3200,3424,3488,32,32,3328]"
1780471620281715595,1780471620.281715631,1,4,1,17,-10642,62,"[44,43]","[37,42]","[3360,3456,32,32,3200,3424,3488,32,32,3328]"
1780471620301472939,1780471620.301472902,1,4,1,17,-10642,62,"[44,43]","[37,42]","[3360,3456,32,32,3200,3424,3488,32,32,3328]"
1780471620321356243,1780471620.321356297,1,4,1,17,-10642,62,"[44,43]","[37,42]","[3360,3456,32,32,3200,3424,3488,32,32,3328]"
1780471620341751287,1780471620.341751337,1,4,1,17,-10642,62,"[44,43]","[37,42]","[3360,3456,32,32,3200,3424,3488,32,32,3328]"
1780471620361467478,1780471620.361467361,1,4,1,17,-10642,62,"[44,43]","[37,42]","[3360,3456,32,32,3200,3424,3488,32,32,3328]"
1780471620381535527,1780471620.381535530,1,4,1,17,-10642,62,"[44,43]","[37,42]","[3360,3456,32,32,3200,3424,3488,32,32,3328]"
1780471620401562455,1780471620.401562452,1,4,1,17,-10642,62,"[44,43]","[37,42]","[3360,3456,32,32,3200,3424,3488,32,32,3328]"
1780471620421573574,1780471620.421573639,1,4,1,17,-10642,62,"[44,43]","[37,42]","[3360,3456,32,32,3200,3424,3488,32,32,3328]"
1780471620441534354,1780471620.441534281,1,4,1,17,-10642,62,"[44,43]","[37,42]","[3360,3456,32,32,3200,3424,3488,32,32,3328]"
1780471620461385368,1780471620.461385250,1,4,1,17,-11696,62,"[44,43]","[37,42]","[3456,3488,32,32,3360,3456,3328,32,32,3456]"
1780471620481700631,1780471620.481700659,1,4,1,17,-11696,62,"[44,43]","[37,42]","[3456,3488,32,32,3360,3456,3328,32,32,3456]"
1780471620501639906,1780471620.501639843,1,4,1,17,-11696,62,"[44,43]","[37,42]","[3456,3488,32,32,3360,3456,3328,32,32,3456]"
1780471620521499592,1780471620.521499634,1,4,1,17,-11696,62,"[44,43]","[37,42]","[3456,3488,32,32,3360,3456,3328,32,32,3456]"
1780471620541947663,1780471620.541947603,1,4,1,17,-11696,62,"[44,43]","[37,42]","[3456,3488,32,32,3360,3456,3328,32,32,3456]"
1780471620561712144,1780471620.561712027,1,4,1,17,-11696,62,"[44,43]","[37,42]","[3456,3488,32,32,3360,3456,3328,32,32,3456]"
1780471620581568279,1780471620.581568241,1,4,1,17,-11696,62,"[44,43]","[37,42]","[3456,3488,32,32,3360,3456,3328,32,32,3456]"
1780471620601404828,1780471620.601404905,1,4,1,17,-11696,62,"[44,43]","[37,42]","[3456,3488,32,32,3360,3456,3328,32,32,3456]"
1780471620621637239,1780471620.621637344,1,4,1,17,-11696,62,"[44,43]","[37,42]","[3456,3488,32,32,3360,3456,3328,32,32,3456]"
1780471620641676327,1780471620.641676426,1,4,1,17,-11696,62,"[44,43]","[37,42]","[3456,3488,32,32,3360,3456,3328,32,32,3456]"
1780471620661603313,1780471620.661603212,1,4,1,17,-11696,62,"[44,43]","[37,42]","[3456,3488,32,32,3360,3456,3328,32,32,3456]"
1780471620681428630,1780471620.681428671,1,4,1,17,-11696,62,"[44,43]","[37,42]","[3456,3488,32,32,3360,3456,3328,32,32,3456]"
1780471620701479366,1780471620.701479435,1,4,1,17,-11696,62,"[44,43]","[37,42]","[3456,3488,32,32,3360,3456,3328,32,32,3456]"
1780471620721602619,1780471620.721602678,1,4,1,17,-10642,62,"[44,43]","[37,42]","[3296,3424,32,32,3328,3488,3328,32,32,3264]"
1780471620741449313,1780471620.741449356,1,4,1,17,-10642,62,"[44,43]","[37,42]","[3296,3424,32,32,3328,3488,3328,32,32,3264]"
1780471620761411597,1780471620.761411667,1,4,1,17,-10642,62,"[44,43]","[37,42]","[3296,3424,32,32,3328,3488,3328,32,32,3264]"
1780471620781618279,1780471620.781618357,1,4,1,17,-10642,62,"[44,43]","[37,42]","[3296,3424,32,32,3328,3488,3328,32,32,3264]"
1780471620801475309,1780471620.801475286,1,4,1,17,-10642,62,"[44,43]","[37,42]","[3296,3424,32,32,3328,3488,3328,32,32,3264]"
1780471620821721289,1780471620.821721315,1,4,1,17,-10642,62,"[44,43]","[37,42]","[3296,3424,32,32,3328,3488,3328,32,32,3264]"
1780471620841582735,1780471620.841582775,1,4,1,17,-10642,62,"[44,43]","[37,42]","[3296,3424,32,32,3328,3488,3328,32,32,3264]"
1780471620861529786,1780471620.861529827,1,4,1,17,-10642,62,"[44,43]","[37,42]","[3296,3424,32,32,3328,3488,3328,32,32,3264]"
1780471620881537609,1780471620.881537676,1,4,1,17,-10642,62,"[44,43]","[37,42]","[3296,3424,32,32,3328,3488,3328,32,32,3264]"
1780471620901564025,1780471620.901564121,1,4,1,17,-10642,62,"[44,43]","[37,42]","[3296,3424,32,32,3328,3488,3328,32,32,3264]"
1780471620921560998,1780471620.921561003,1,4,1,17,-10642,62,"[44,43]","[37,42]","[3296,3424,32,32,3328,3488,3328,32,32,3264]"
1780471620941462543,1780471620.941462517,1,4,1,17,-10642,62,"[44,43]","[37,42]","[3296,3424,32,32,3328,3488,3328,32,32,3264]"
1780471620961498975,1780471620.961498976,1,4,1,17,-11373,62,"[44,43]","[37,42]","[3360,3488,32,32,3424,3456,3456,32,32,3456]"
1780471620981704409,1780471620.981704473,1,4,1,17,-11373,62,"[44,43]","[37,42]","[3360,3488,32,32,3424,3456,3456,32,32,3456]"
1780471621001595041,1780471621.001595020,1,4,1,17,-11373,62,"[44,43]","[37,42]","[3360,3488,32,32,3424,3456,3456,32,32,3456]"
1780471621021477353,1780471621.021477461,1,4,1,17,-11373,62,"[44,43]","[37,42]","[3360,3488,32,32,3424,3456,3456,32,32,3456]"
1780471621041489656,1780471621.041489601,1,4,1,17,-11373,62,"[44,43]","[37,42]","[3360,3488,32,32,3424,3456,3456,32,32,3456]"
1780471621061523528,1780471621.061523438,1,4,1,17,-11373,62,"[44,43]","[37,42]","[3360,3488,32,32,3424,3456,3456,32,32,3456]"
1780471621081785860,1780471621.081785917,1,4,1,17,-11373,62,"[44,43]","[37,42]","[3360,3488,32,32,3424,3456,3456,32,32,3456]"
1780471621101514916,1780471621.101514816,1,4,1,17,-11373,62,"[44,43]","[37,42]","[3360,3488,32,32,3424,3456,3456,32,32,3456]"
1780471621121521362,1780471621.121521473,1,4,1,17,-11373,62,"[44,43]","[37,42]","[3360,3488,32,32,3424,3456,3456,32,32,3456]"
1780471621141563587,1780471621.141563654,1,4,1,17,-11373,62,"[44,43]","[37,42]","[3360,3488,32,32,3424,3456,3456,32,32,3456]"
1780471621161496174,1780471621.161496162,1,4,1,17,-11373,62,"[44,43]","[37,42]","[3360,3488,32,32,3424,3456,3456,32,32,3456]"
1780471621182306952,1780471621.182307005,1,4,1,17,-11373,62,"[44,43]","[37,42]","[3360,3488,32,32,3424,3456,3456,32,32,3456]"
1780471621201459752,1780471621.201459646,1,4,1,17,-11373,62,"[44,43]","[37,42]","[3360,3488,32,32,3424,3456,3456,32,32,3456]"
1780471621221510201,1780471621.221510172,1,4,1,17,-11203,62,"[44,43]","[37,42]","[3328,3424,32,32,3328,3488,3424,32,32,3296]"
1780471621241590636,1780471621.241590738,1,4,1,17,-11203,62,"[44,43]","[37,42]","[3328,3424,32,32,3328,3488,3424,32,32,3296]"
1780471621261496021,1780471621.261496067,1,4,1,17,-11203,62,"[44,43]","[37,42]","[3328,3424,32,32,3328,3488,3424,32,32,3296]"
1780471621281553446,1780471621.281553507,1,4,1,17,-11203,62,"[44,43]","[37,42]","[3328,3424,32,32,3328,3488,3424,32,32,3296]"
1780471621301499762,1780471621.301499844,1,4,1,17,-11203,62,"[44,43]","[37,42]","[3328,3424,32,32,3328,3488,3424,32,32,3296]"
1780471621321561347,1780471621.321561337,1,4,1,17,-11203,62,"[44,43]","[37,42]","[3328,3424,32,32,3328,3488,3424,32,32,3296]"
1780471621341494958,1780471621.341495037,1,4,1,17,-11203,62,"[44,43]","[37,42]","[3328,3424,32,32,3328,3488,3424,32,32,3296]"
1780471621361561280,1780471621.361561298,1,4,1,17,-11203,62,"[44,43]","[37,42]","[3328,3424,32,32,3328,3488,3424,32,32,3296]"
1780471621381441735,1780471621.381441832,1,4,1,17,-11203,62,"[44,43]","[37,42]","[3328,3424,32,32,3328,3488,3424,32,32,3296]"
1780471621401855116,1780471621.401855230,1,4,1,17,-11203,62,"[44,43]","[37,42]","[3328,3424,32,32,3328,3488,3424,32,32,3296]"
1780471621422024868,1780471621.422024965,1,4,1,17,-11203,62,"[44,43]","[37,42]","[3328,3424,32,32,3328,3488,3424,32,32,3296]"
1780471621441712833,1780471621.441712856,1,4,1,17,-11203,62,"[44,43]","[37,42]","[3328,3424,32,32,3328,3488,3424,32,32,3296]"
1780471621461521829,1780471621.461521864,1,4,1,17,-10829,62,"[44,43]","[37,42]","[3296,3488,32,32,3392,3392,3488,32,32,3328]"
1780471621481479473,1780471621.481479406,1,4,1,17,-10829,62,"[44,43]","[37,42]","[3296,3488,32,32,3392,3392,3488,32,32,3328]"
1780471621501529954,1780471621.501529932,1,4,1,17,-10829,62,"[44,43]","[37,42]","[3296,3488,32,32,3392,3392,3488,32,32,3328]"
1780471621521450860,1780471621.521450758,1,4,1,17,-10829,62,"[44,43]","[37,42]","[3296,3488,32,32,3392,3392,3488,32,32,3328]"
1780471621541556864,1780471621.541556835,1,4,1,17,-10829,62,"[44,43]","[37,42]","[3296,3488,32,32,3392,3392,3488,32,32,3328]"
1780471621561747065,1780471621.561747074,1,4,1,17,-10829,62,"[44,43]","[37,42]","[3296,3488,32,32,3392,3392,3488,32,32,3328]"
1780471621581542620,1780471621.581542730,1,4,1,17,-10829,62,"[44,43]","[37,42]","[3296,3488,32,32,3392,3392,3488,32,32,3328]"
1780471621601524073,1780471621.601524115,1,4,1,17,-10829,62,"[44,43]","[37,42]","[3296,3488,32,32,3392,3392,3488,32,32,3328]"
1780471621621641214,1780471621.621641159,1,4,1,17,-10829,62,"[44,43]","[37,42]","[3296,3488,32,32,3392,3392,3488,32,32,3328]"
1780471621641616522,1780471621.641616583,1,4,1,17,-10829,62,"[44,43]","[37,42]","[3296,3488,32,32,3392,3392,3488,32,32,3328]"
1780471621661560470,1780471621.661560535,1,4,1,17,-10829,62,"[44,43]","[37,42]","[3296,3488,32,32,3392,3392,3488,32,32,3328]"
1780471621681523906,1780471621.681523800,1,4,1,17,-10829,62,"[44,43]","[37,42]","[3296,3488,32,32,3392,3392,3488,32,32,3328]"
1780471621701546321,1780471621.701546431,1,4,1,17,-10829,62,"[44,43]","[37,42]","[3296,3488,32,32,3392,3392,3488,32,32,3328]"
1780471621722269191,1780471621.722269297,1,4,1,17,-11033,62,"[44,43]","[37,42]","[3424,3392,32,32,3328,3456,3424,32,32,3424]"
1780471621741667381,1780471621.741667271,1,4,1,17,-11033,62,"[44,43]","[37,42]","[3424,3392,32,32,3328,3456,3424,32,32,3424]"
1780471621761437110,1780471621.761437178,1,4,1,17,-11033,62,"[44,43]","[37,42]","[3424,3392,32,32,3328,3456,3424,32,32,3424]"
1780471621781678258,1780471621.781678200,1,4,1,17,-11033,62,"[44,43]","[37,42]","[3424,3392,32,32,3328,3456,3424,32,32,3424]"
1780471621801479253,1780471621.801479340,1,4,1,17,-11033,62,"[44,43]","[37,42]","[3424,3392,32,32,3328,3456,3424,32,32,3424]"
1780471621821705904,1780471621.821705818,1,4,1,17,-11033,62,"[44,43]","[37,42]","[3424,3392,32,32,3328,3456,3424,32,32,3424]"
1780471621841539125,1780471621.841539145,1,4,1,17,-11033,62,"[44,43]","[37,42]","[3424,3392,32,32,3328,3456,3424,32,32,3424]"
1780471621861565733,1780471621.861565828,1,4,1,17,-11033,62,"[44,43]","[37,42]","[3424,3392,32,32,3328,3456,3424,32,32,3424]"
1780471621881725116,1780471621.881725073,1,4,1,17,-11033,62,"[44,43]","[37,42]","[3424,3392,32,32,3328,3456,3424,32,32,3424]"
1780471621901502110,1780471621.901502132,1,4,1,17,-11033,62,"[44,43]","[37,42]","[3424,3392,32,32,3328,3456,3424,32,32,3424]"
1780471621921443913,1780471621.921443939,1,4,1,17,-11033,62,"[44,43]","[37,42]","[3424,3392,32,32,3328,3456,3424,32,32,3424]"
1780471621941717894,1780471621.941717863,1,4,1,17,-11033,62,"[44,43]","[37,42]","[3424,3392,32,32,3328,3456,3424,32,32,3424]"
1780471621961462758,1780471621.961462736,1,4,1,17,-10523,62,"[44,43]","[37,42]","[3392,3456,32,32,3424,3392,3488,32,32,3392]"
1780471621981684001,1780471621.981683969,1,4,1,17,-10523,62,"[44,43]","[37,42]","[3392,3456,32,32,3424,3392,3488,32,32,3392]"
1780471622001923580,1780471622.001923561,1,4,1,17,-10523,62,"[44,43]","[37,42]","[3392,3456,32,32,3424,3392,3488,32,32,3392]"
1780471622021622266,1780471622.021622181,1,4,1,17,-10523,62,"[44,43]","[37,42]","[3392,3456,32,32,3424,3392,3488,32,32,3392]"
1780471622041505698,1780471622.041505814,1,4,1,17,-10523,62,"[44,43]","[37,42]","[3392,3456,32,32,3424,3392,3488,32,32,3392]"
1780471622061448397,1780471622.061448336,1,4,1,17,-10523,62,"[44,43]","[37,42]","[3392,3456,32,32,3424,3392,3488,32,32,3392]"
1780471622081545473,1780471622.081545591,1,4,1,17,-10523,62,"[44,43]","[37,42]","[3392,3456,32,32,3424,3392,3488,32,32,3392]"
1780471622101460682,1780471622.101460695,1,4,1,17,-10523,62,"[44,43]","[37,42]","[3392,3456,32,32,3424,3392,3488,32,32,3392]"
1780471622121534941,1780471622.121534824,1,4,1,17,-10523,62,"[44,43]","[37,42]","[3392,3456,32,32,3424,3392,3488,32,32,3392]"
1780471622141544108,1780471622.141544104,1,4,1,17,-10523,62,"[44,43]","[37,42]","[3392,3456,32,32,3424,3392,3488,32,32,3392]"
1780471622161779719,1780471622.161779642,1,4,1,17,-10523,62,"[44,43]","[37,42]","[3392,3456,32,32,3424,3392,3488,32,32,3392]"
1780471622181519367,1780471622.181519270,1,4,1,17,-10523,62,"[44,43]","[37,42]","[3392,3456,32,32,3424,3392,3488,32,32,3392]"
1780471622201547959,1780471622.201547861,1,4,1,17,-10523,62,"[44,43]","[37,42]","[3392,3456,32,32,3424,3392,3488,32,32,3392]"
1780471622221449248,1780471622.221449137,1,4,1,17,-12019,62,"[44,43]","[37,42]","[3488,3328,32,32,3296,3392,3360,32,32,3456]"
1780471622241468848,1780471622.241468906,1,4,1,17,-12019,62,"[44,43]","[37,42]","[3488,3328,32,32,3296,3392,3360,32,32,3456]"
1780471622261536034,1780471622.261536121,1,4,1,17,-12019,62,"[44,43]","[37,42]","[3488,3328,32,32,3296,3392,3360,32,32,3456]"
1780471622281584019,1780471622.281584024,1,4,1,17,-12019,62,"[44,43]","[37,42]","[3488,3328,32,32,3296,3392,3360,32,32,3456]"
1780471622301758155,1780471622.301758051,1,4,1,17,-12019,62,"[44,43]","[37,42]","[3488,3328,32,32,3296,3392,3360,32,32,3456]"
1780471622321610321,1780471622.321610212,1,4,1,17,-12019,62,"[44,43]","[37,42]","[3488,3328,32,32,3296,3392,3360,32,32,3456]"
1780471622341610527,1780471622.341610432,1,4,1,17,-12019,62,"[44,43]","[37,42]","[3488,3328,32,32,3296,3392,3360,32,32,3456]"
1780471622361480807,1780471622.361480713,1,4,1,17,-12019,62,"[44,43]","[37,42]","[3488,3328,32,32,3296,3392,3360,32,32,3456]"
1780471622381462036,1780471622.381462097,1,4,1,17,-12019,62,"[44,43]","[37,42]","[3488,3328,32,32,3296,3392,3360,32,32,3456]"
1780471622401502213,1780471622.401502132,1,4,1,17,-12019,62,"[44,43]","[37,42]","[3488,3328,32,32,3296,3392,3360,32,32,3456]"
1780471622421588248,1780471622.421588182,1,4,1,17,-12019,62,"[44,43]","[37,42]","[3488,3328,32,32,3296,3392,3360,32,32,3456]"
1780471622441651882,1780471622.441651821,1,4,1,17,-12019,62,"[44,43]","[37,42]","[3488,3328,32,32,3296,3392,3360,32,32,3456]"
1780471622461533233,1780471622.461533308,1,4,1,17,-10523,62,"[44,43]","[37,42]","[3424,3392,32,32,3392,3456,3456,32,32,3328]"
1780471622481545121,1780471622.481545210,1,4,1,17,-10523,62,"[44,43]","[37,42]","[3424,3392,32,32,3392,3456,3456,32,32,3328]"
1780471622501525710,1780471622.501525640,1,4,1,17,-10523,62,"[44,43]","[37,42]","[3424,3392,32,32,3392,3456,3456,32,32,3328]"
1780471622521522748,1780471622.521522760,1,4,1,17,-10523,62,"[44,43]","[37,42]","[3424,3392,32,32,3392,3456,3456,32,32,3328]"
1780471622541695700,1780471622.541695595,1,4,1,17,-10523,62,"[44,43]","[37,42]","[3424,3392,32,32,3392,3456,3456,32,32,3328]"
1780471622561752581,1780471622.561752558,1,4,1,17,-10523,62,"[44,43]","[37,42]","[3424,3392,32,32,3392,3456,3456,32,32,3328]"
1780471622581617036,1780471622.581617117,1,4,1,17,-10523,62,"[44,43]","[37,42]","[3424,3392,32,32,3392,3456,3456,32,32,3328]"
1780471622601480531,1780471622.601480484,1,4,1,17,-10523,62,"[44,43]","[37,42]","[3424,3392,32,32,3392,3456,3456,32,32,3328]"
1780471622621451712,1780471622.621451616,1,4,1,17,-10523,62,"[44,43]","[37,42]","[3424,3392,32,32,3392,3456,3456,32,32,3328]"
1780471622641573749,1780471622.641573668,1,4,1,17,-10523,62,"[44,43]","[37,42]","[3424,3392,32,32,3392,3456,3456,32,32,3328]"
1780471622661560003,1780471622.661560059,1,4,1,17,-10523,62,"[44,43]","[37,42]","[3424,3392,32,32,3392,3456,3456,32,32,3328]"
1780471622681790110,1780471622.681790113,1,4,1,17,-10523,62,"[44,43]","[37,42]","[3424,3392,32,32,3392,3456,3456,32,32,3328]"
1780471622701911795,1780471622.701911688,1,4,1,17,-10523,62,"[44,43]","[37,42]","[3424,3392,32,32,3392,3456,3456,32,32,3328]"
1780471622721491594,1780471622.721491575,1,4,1,16,-12988,62,"[44,43]","[37,42]","[3488,3360,32,32,3200,3424,3456,32,32,3456]"
1780471622741488792,1780471622.741488695,1,4,1,16,-12988,62,"[44,43]","[37,42]","[3488,3360,32,32,3200,3424,3456,32,32,3456]"
1780471622761489543,1780471622.761489630,1,4,1,16,-12988,62,"[44,43]","[37,42]","[3488,3360,32,32,3200,3424,3456,32,32,3456]"
1780471622781497174,1780471622.781497240,1,4,1,16,-12988,62,"[44,43]","[37,42]","[3488,3360,32,32,3200,3424,3456,32,32,3456]"
1780471622801608778,1780471622.801608801,1,4,1,16,-12988,62,"[44,43]","[37,42]","[3488,3360,32,32,3200,3424,3456,32,32,3456]"
1780471622821615897,1780471622.821615934,1,4,1,16,-12988,62,"[44,43]","[37,42]","[3488,3360,32,32,3200,3424,3456,32,32,3456]"
1780471622841626952,1780471622.841626883,1,4,1,16,-12988,62,"[44,43]","[37,42]","[3488,3360,32,32,3200,3424,3456,32,32,3456]"
1780471622861666681,1780471622.861666679,1,4,1,16,-12988,62,"[44,43]","[37,42]","[3488,3360,32,32,3200,3424,3456,32,32,3456]"
1780471622881517791,1780471622.881517887,1,4,1,16,-12988,62,"[44,43]","[37,42]","[3488,3360,32,32,3200,3424,3456,32,32,3456]"
1780471622901546767,1780471622.901546717,1,4,1,16,-12988,62,"[44,43]","[37,42]","[3488,3360,32,32,3200,3424,3456,32,32,3456]"
1780471622922067898,1780471622.922067881,1,4,1,16,-12988,62,"[44,43]","[37,42]","[3488,3360,32,32,3200,3424,3456,32,32,3456]"
1780471622941769656,1780471622.941769600,1,4,1,16,-12988,62,"[44,43]","[37,42]","[3488,3360,32,32,3200,3424,3456,32,32,3456]"
1780471622961778535,1780471622.961778641,1,4,1,16,-10251,62,"[44,43]","[37,42]","[3360,3328,32,32,3296,3520,3360,32,32,3328]"
1780471622981708337,1780471622.981708288,1,4,1,16,-10251,62,"[44,43]","[37,42]","[3360,3328,32,32,3296,3520,3360,32,32,3328]"
1780471623001525526,1780471623.001525640,1,4,1,16,-10251,62,"[44,43]","[37,42]","[3360,3328,32,32,3296,3520,3360,32,32,3328]"
1780471623021668108,1780471623.021668196,1,4,1,16,-10251,62,"[44,43]","[37,42]","[3360,3328,32,32,3296,3520,3360,32,32,3328]"
1780471623041480304,1780471623.041480303,1,4,1,16,-10251,62,"[44,43]","[37,42]","[3360,3328,32,32,3296,3520,3360,32,32,3328]"
1780471623061527361,1780471623.061527252,1,4,1,16,-10251,62,"[44,43]","[37,42]","[3360,3328,32,32,3296,3520,3360,32,32,3328]"
1780471623081494190,1780471623.081494093,1,4,1,16,-10251,62,"[44,43]","[37,42]","[3360,3328,32,32,3296,3520,3360,32,32,3328]"
1780471623101798349,1780471623.101798296,1,4,1,16,-10251,62,"[44,43]","[37,42]","[3360,3328,32,32,3296,3520,3360,32,32,3328]"
1780471623121810172,1780471623.121810198,1,4,1,16,-10251,62,"[44,43]","[37,42]","[3360,3328,32,32,3296,3520,3360,32,32,3328]"
1780471623141631297,1780471623.141631365,1,4,1,16,-10251,62,"[44,43]","[37,42]","[3360,3328,32,32,3296,3520,3360,32,32,3328]"
1780471623161677586,1780471623.161677599,1,4,1,16,-10251,62,"[44,43]","[37,42]","[3360,3328,32,32,3296,3520,3360,32,32,3328]"
1780471623181693633,1780471623.181693554,1,4,1,16,-10251,62,"[44,43]","[37,42]","[3360,3328,32,32,3296,3520,3360,32,32,3328]"
1780471623201475556,1780471623.201475620,1,4,1,16,-10251,62,"[44,43]","[37,42]","[3360,3328,32,32,3296,3520,3360,32,32,3328]"
1780471623221471410,1780471623.221471310,1,4,1,16,-12733,62,"[44,43]","[37,42]","[3488,3424,32,32,3264,3424,3360,32,32,3296]"
1780471623241595528,1780471623.241595507,1,4,1,16,-12733,62,"[44,43]","[37,42]","[3488,3424,32,32,3264,3424,3360,32,32,3296]"
1780471623261690907,1780471623.261690855,1,4,1,16,-12733,62,"[44,43]","[37,42]","[3488,3424,32,32,3264,3424,3360,32,32,3296]"
1780471623281671177,1780471623.281671286,1,4,1,16,-12733,62,"[44,43]","[37,42]","[3488,3424,32,32,3264,3424,3360,32,32,3296]"
1780471623301544624,1780471623.301544666,1,4,1,16,-12733,62,"[44,43]","[37,42]","[3488,3424,32,32,3264,3424,3360,32,32,3296]"
1780471623330678678,1780471623.330678701,1,4,1,16,-12733,62,"[44,43]","[37,42]","[3488,3424,32,32,3264,3424,3360,32,32,3296]"
1780471623342008903,1780471623.342008829,1,4,1,16,-12733,62,"[44,43]","[37,42]","[3488,3424,32,32,3264,3424,3360,32,32,3296]"
1780471623361734374,1780471623.361734390,1,4,1,16,-12733,62,"[44,43]","[37,42]","[3488,3424,32,32,3264,3424,3360,32,32,3296]"
1780471623381684594,1780471623.381684542,1,4,1,16,-12733,62,"[44,43]","[37,42]","[3488,3424,32,32,3264,3424,3360,32,32,3296]"
1780471623401823624,1780471623.401823521,1,4,1,16,-12733,62,"[44,43]","[37,42]","[3488,3424,32,32,3264,3424,3360,32,32,3296]"
1780471623421586378,1780471623.421586275,1,4,1,16,-12733,62,"[44,43]","[37,42]","[3488,3424,32,32,3264,3424,3360,32,32,3296]"
1780471623441664828,1780471623.441664934,1,4,1,16,-12733,62,"[44,43]","[37,42]","[3488,3424,32,32,3264,3424,3360,32,32,3296]"
1780471623461566470,1780471623.461566448,1,4,1,16,-10319,62,"[44,43]","[37,42]","[3328,3488,32,32,3296,3488,3456,32,32,3360]"
1780471623481719485,1780471623.481719494,1,4,1,16,-10319,62,"[44,43]","[37,42]","[3328,3488,32,32,3296,3488,3456,32,32,3360]"
1780471623501594052,1780471623.501594067,1,4,1,16,-10319,62,"[44,43]","[37,42]","[3328,3488,32,32,3296,3488,3456,32,32,3360]"
1780471623521667895,1780471623.521667957,1,4,1,16,-10319,62,"[44,43]","[37,42]","[3328,3488,32,32,3296,3488,3456,32,32,3360]"
1780471623541591073,1780471623.541591167,1,4,1,16,-10319,62,"[44,43]","[37,42]","[3328,3488,32,32,3296,3488,3456,32,32,3360]"
