bag_time_ns,bag_time_sec,data
1780471681558107291,1780471681.558107376,True
1780471681567966141,1780471681.567966223,True
1780471681577977641,1780471681.577977657,True
1780471681588038966,1780471681.588038921,True
1780471681598165288,1780471681.598165274,True
1780471681608189460,1780471681.608189344,True
1780471681618244385,1780471681.618244410,True
1780471681628061922,1780471681.628062010,True
1780471681638190131,1780471681.638190031,True
1780471681647975826,1780471681.647975922,True
1780471681658207849,1780471681.658207893,True
1780471681667843968,1780471681.667844057,True
1780471681678075031,1780471681.678075075,True
1780471681688086882,1780471681.688086987,True
1780471681698189394,1780471681.698189497,True
1780471681708086903,1780471681.708086967,True
1780471681718040959,1780471681.718040943,True
1780471681727912515,1780471681.727912426,True
1780471681738055605,1780471681.738055706,True
1780471681748306670,1780471681.748306751,True
1780471681758142063,1780471681.758141994,True
1780471681768043380,1780471681.768043280,True
1780471681778168197,1780471681.778168201,True
1780471681788150671,1780471681.788150787,True
1780471681798260576,1780471681.798260689,True
1780471681807932600,1780471681.807932615,True
1780471681818041512,1780471681.818041563,True
1780471681828025682,1780471681.828025579,True
1780471681838039837,1780471681.838039875,True
1780471681848019143,1780471681.848019123,True
1780471681857993296,1780471681.857993364,True
1780471681867957304,1780471681.867957354,True
1780471681878248019,1780471681.878247976,True
1780471681888458793,1780471681.888458729,True
1780471681898175332,1780471681.898175240,True
1780471681907921600,1780471681.907921553,True
1780471681918125110,1780471681.918125153,True
1780471681928025947,1780471681.928025961,True
1780471681938180302,1780471681.938180208,True
1780471681948155255,1780471681.948155165,True
1780471681958308746,1780471681.958308697,True
1780471681968036582,1780471681.968036652,True
1780471681978145782,1780471681.978145838,True
1780471681988105567,1780471681.988105536,True
1780471681998128651,1780471681.998128653,True
1780471682008277597,1780471682.008277655,True
1780471682018369005,1780471682.018368959,True
1780471682028031717,1780471682.028031826,True
1780471682038031279,1780471682.038031340,True
1780471682048178306,1780471682.048178196,True
1780471682058153259,1780471682.058153152,True
1780471682067938154,1780471682.067938089,True
1780471682078085725,1780471682.078085661,True
1780471682087887388,1780471682.087887287,True
1780471682098134132,1780471682.098134041,True
1780471682108153056,1780471682.108153105,True
1780471682118165099,1780471682.118165016,True
1780471682128209496,1780471682.128209591,True
1780471682137983606,1780471682.137983561,True
1780471682148040836,1780471682.148040771,True
1780471682158319134,1780471682.158319235,True
1780471682168029305,1780471682.168029308,True
1780471682178255120,1780471682.178255081,True
1780471682187955722,1780471682.187955618,True
1780471682198338537,1780471682.198338509,True
1780471682208108711,1780471682.208108664,True
1780471682218064911,1780471682.218065023,True
1780471682228003703,1780471682.228003740,True
1780471682238006689,1780471682.238006592,True
1780471682248012204,1780471682.248012304,True
1780471682258160895,1780471682.258160830,True
1780471682268164266,1780471682.268164158,True
1780471682278121074,1780471682.278120995,True
1780471682288022135,1780471682.288022041,True
1780471682298071204,1780471682.298071146,True
1780471682308130674,1780471682.308130741,True
1780471682318262404,1780471682.318262339,True
1780471682327958718,1780471682.327958822,True
1780471682338220663,1780471682.338220596,True
1780471682347964659,1780471682.347964764,True
1780471682358038306,1780471682.358038187,True
1780471682368058830,1780471682.368058920,True
1780471682378301766,1780471682.378301859,True
1780471682388332434,1780471682.388332367,True
1780471682398330972,1780471682.398330927,True
1780471682408294661,1780471682.408294678,True
1780471682418180201,1780471682.418180227,True
1780471682427980713,1780471682.427980661,True
1780471682438244706,1780471682.438244820,True
1780471682448185065,1780471682.448184967,True
1780471682458358653,1780471682.458358765,True
1780471682468002356,1780471682.468002319,True
1780471682478085763,1780471682.478085756,True
1780471682488986016,1780471682.488986015,True
1780471682498019253,1780471682.498019218,True
1780471682508094467,1780471682.508094549,True
1780471682518179923,1780471682.518179893,True
1780471682528175421,1780471682.528175354,True
1780471682538318320,1780471682.538318396,True
1780471682548145905,1780471682.548146009,True
1780471682558336294,1780471682.558336258,True
1780471682568133061,1780471682.568133116,True
1780471682578245654,1780471682.578245640,True
1780471682588096952,1780471682.588096857,True
1780471682598030527,1780471682.598030567,True
1780471682608042314,1780471682.608042240,True
1780471682618048533,1780471682.618048429,True
